ward,year,item,category,location,cost
23,2021,Alley Apron Menu,Alleys,5359 S AVERS AVE; 5358 S HAMLIN AVE,15020
23,2021,Sidewalk Menu,Sidewalk Repair,3955 W 61ST ST,10710
23,2021,Street Bump Outs Menu,Ped. Infra.,5514 S RUTHERFORD AVE,10030
23,2021,Sidewalk Menu,Sidewalk Repair,5601 S NORMANDY AVE,9700
23,2021,Curb & Gutter Menu,Street Resurfacing,5124 S SPRINGFIELD AVE,8160
23,2021,Curb & Gutter Menu,Street Resurfacing,5424 S NEENAH AVE,5730
23,2021,Street Bump Outs Menu,Ped. Infra.,W 53RD ST & S HARLEM AVE,5040
23,2021,Curb & Gutter Menu,Street Resurfacing,5205 S NEW ENGLAND AVE,4770
23,2021,Street Speed Hump Menu,Street Redesign,ON S KEELER AVE FROM W 54TH ST TO W 55TH ST,4700
23,2021,Street Speed Hump Menu,Street Redesign,ON W 55TH PL FROM S LAWNDALE AVE TO S HAMLIN AVE,4700
23,2021,Street Speed Hump Menu,Street Redesign,ON W 60TH ST FROM S KEELER AVE TO S KARLOV AVE,4700
23,2021,Street Speed Hump Menu,Street Redesign,ON W 64TH ST FROM S HAMLIN AVE TO S SPRINGFIELD AVE,4700
23,2021,Curb & Gutter Menu,Street Resurfacing,3523 W 58TH ST,4620
23,2021,Sidewalk Menu,Sidewalk Repair,5301 S NOTTINGHAM AVE,3480
23,2021,Curb & Gutter Menu,Street Resurfacing,5120 S SPRINGFIELD AVE,3470
23,2021,Curb & Gutter Menu,Street Resurfacing,5209 S NEW ENGLAND AVE,3450
23,2021,Curb & Gutter Menu,Street Resurfacing,5201 S NEW ENGLAND AVE,3420
23,2021,Sidewalk Menu,Sidewalk Repair,5401 S LINDER AVE,3290
23,2021,Sidewalk Menu,Sidewalk Repair,5259 S NEW ENGLAND AVE,3140
23,2021,Sidewalk Menu,Sidewalk Repair,6213 S KEELER AVE,2960
23,2021,Sidewalk Menu,Sidewalk Repair,5316 S HARDING AVE,2790
23,2021,Flood Lighting for Byrne Elementary Playground,Lighting,5329 S OAK PARK AVE,2380
23,2021,Flood Lighting for Tonti Elementary Playground,Lighting,5815 S HOMAN AVE,2380
23,2021,Street Speed Hump Menu,Street Redesign,ON S HAMLIN AVE FROM W 60TH PL TO W 61ST ST,2350
23,2021,Street Speed Hump Menu,Street Redesign,ON S HAMLIN AVE FROM W 65TH ST TO W 65TH PL,2350
23,2021,Street Speed Hump Menu,Street Redesign,ON S LAWNDALE AVE FROM W 60TH ST TO W 60TH PL,2350
23,2021,Street Speed Hump Menu,Street Redesign,ON S SAYRE AVE FROM W 51ST PL TO W 52ND ST,2350
23,2021,Street Speed Hump Menu,Street Redesign,ON S ST LOUIS AVE FROM W 64TH PL TO W 65TH ST,2350
23,2021,Sidewalk Menu,Sidewalk Repair,7014 W 64TH PL,2190
23,2021,Curb & Gutter Menu,Street Resurfacing,5136 S SPRINGFIELD AVE,2040
23,2021,Sidewalk Menu,Sidewalk Repair,7113 W 64TH ST,1680
23,2021,Bollard Menu,Misc.,3958 W 55TH ST,1580
23,2021,Alley Speed Hump Menu,Alleys,5514 S RUTHERFORD AVE,1400
23,2021,Alley Speed Hump Menu,Alleys,5515 S OAK PARK AVE,1400
23,2021,Alley Speed Hump Menu,Alleys,W 53RD ST & S HARDING AVE&S SPRINGFIELD AVE & W 54TH ST; 5301 S HARDING AVE; 5300 S SPRINGFIELD AVE,1400
23,2021,Sidewalk Menu,Sidewalk Repair,7011 W 64TH PL,1340
23,2021,Curb & Gutter Menu,Street Resurfacing,6300 W 63RD PL,1000
23,2021,Sidewalk Menu,Sidewalk Repair,5311 S HARDING AVE,800
23,2021,Bollard Menu,Misc.,5526 S PARKSIDE AVE,780
23,2021,Alley Speed Hump Menu,Alleys,5446 S NEWCASTLE AVE,700
23,2021,Alley Speed Hump Menu,Alleys,W 53RD ST & S LAWNDALE AVE&S MILLARD AVE & W 54TH ST; 5344 S MILLARD AVE,700
23,2021,Sidewalk Menu,Sidewalk Repair,5105 S NEWCASTLE AVE,540
23,2021,Alley Speed Hump Menu,Alleys,W 58TH ST & S TRUMBULL AVE&S HOMAN AVE & W 59TH ST; 5817 S TRUMBULL AVE,490
23,2022,Miscellaneous CDOT Projects,Misc. CDOT,ON W ARCHER AVE FROM S NARRAGANSETT AVE TO S HARLEM AVE,350000
23,2022,Sidewalk Menu,Sidewalk Repair,6200 S HAMLIN AVE,80600
23,2022,Street Resurfacing Menu,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 63RD PL TO W 65TH ST,80180
23,2022,Street Resurfacing Menu,Street Resurfacing,ON S NEENAH AVE FROM W 54TH ST TO W ARCHER AVE,59950
23,2022,Arterial Street Bump Outs Menu,Ped. Infra.,W 55TH ST & S MAYFIELD AVE,55040
23,2022,Street Resurfacing Menu,Street Resurfacing,5300 S NORDICA AVE; ON S NORDICA AVE FROM W 53RD ST TO W 54TH ST,51950
23,2022,1 Mural Project - 59th Street & Central Park,Beautification,W 59TH ST & S CENTRAL PARK AVE,50000
23,2022,Street Resurfacing Menu,Street Resurfacing,ON S MERRIMAC AVE FROM W 53RD ST TO W 54TH ST,49420
23,2022,Street Resurfacing Menu,Street Resurfacing,5100 S NEW ENGLAND AVE; ON S NEW ENGLAND AVE FROM W 51ST ST TO W 52ND ST,49090
23,2022,Street Resurfacing Menu,Street Resurfacing,ON S NAGLE AVE FROM W 53RD ST TO W 54TH ST ; 5300 S NAGLE AVE,46480
23,2022,Diagonal Parking Menu,Parks,S OAK PARK AVE & W ARCHER AVE; 6758 W ARCHER AVE,40000
23,2022,Michael M Byrne School Playground Repair and LED light Fixture,Lighting,5329 S OAK PARK AVE,30830
23,2022,Alley Apron Menu,Alleys,3656 W 61ST ST; 3655 W 60TH PL; ON S LAWNDALE AVE FROM W 60TH PL TO W 61ST ST,29700
23,2022,Alley Apron Menu,Alleys,3758 W 58TH ST; 3759 W 57TH PL; ON S HAMLIN AVE FROM W 57TH PL TO W 58TH ST,27520
23,2022,Alley Apron Menu,Alleys,3657 W 60TH ST,26930
23,2022,Viaduct Improvement Menu,Viaducts,S CENTRAL PARK AVE & W 60TH ST,25500
23,2022,Viaduct Improvement Menu,Viaducts,S CENTRAL PARK AVE & W 61ST ST,25500
23,2022,Viaduct Improvement Menu,Viaducts,S CENTRAL PARK AVE & W 62ND ST,25500
23,2022,1 - PTZ Camera - 3900 W 62nd Place,Misc.,3900 W 62ND PL,24780
23,2022,1 - PTZ Camera - 3901 W 62nd St,Misc.,3901 W 62ND ST,24780
23,2022,1 PTZ Camera - 3801 West 62nd St,Misc.,3801 W 62ND ST,24780
23,2022,Alley Apron Menu,Alleys,3701 W 57TH PL; 3700 W 58TH ST; ON S LAWNDALE AVE FROM W 57TH PL TO W 58TH ST,23590
23,2022,Alley Apron Menu,Alleys,3734 W 54TH ST,20600
23,2022,Alley Apron Menu,Alleys,3657 W 59TH PL,19460
23,2022,Alley Apron Menu,Alleys,6401 S NARRAGANSETT AVE,18830
23,2022,Alley Apron Menu,Alleys,5444 S RIDGEWAY AVE; ON S RIDGEWAY AVE FROM W 54TH ST TO W 55TH ST,14330
23,2022,Sidewalk Menu,Sidewalk Repair,5400 S HAMLIN AVE,14080
23,2022,Pavement Markings Menu,Street Redesign,ON W 55TH ST FROM S CENTRAL AVE TO S AUSTIN AVE,11600
23,2022,Viaduct Improvement Menu,Viaducts,6300 S CENTRAL PARK AVE,10300
23,2022,Sidewalk Menu,Sidewalk Repair,5826 S CHRISTIANA AVE,9780
23,2022,Sidewalk Menu,Sidewalk Repair,5409 S NAGLE AVE,7760
23,2022,Street Bump Outs Menu,Ped. Infra.,W 53RD ST & S HARLEM AVE,7560
23,2022,Sidewalk Menu,Sidewalk Repair,3519 W 61ST PL,6880
23,2022,Street Bump Outs Menu,Ped. Infra.,S NEWLAND AVE & W 51ST ST,6860
23,2022,Sidewalk Menu,Sidewalk Repair,5242 S NEVA AVE,6640
23,2022,Sidewalk Menu,Sidewalk Repair,6108 S ARCHER AVE,6390
23,2022,Sidewalk Menu,Sidewalk Repair,5659 S NEVA AVE,6150
23,2022,Sidewalk Menu,Sidewalk Repair,3701 W 59TH PL,5880
23,2022,Sidewalk Menu,Sidewalk Repair,5605 S NATOMA AVE,5710
23,2022,Sidewalk Menu,Sidewalk Repair,5258 S RUTHERFORD AVE,5390
23,2022,Curb & Gutter Menu,Street Resurfacing,6010 S PULASKI RD,5240
23,2022,Street Resurfacing Menu,Street Resurfacing,ON S SAYRE AVE FROM W 51ST ST TO W 52ND ST,4700
23,2022,Street Speed Hump Menu,Street Redesign,3500 W 58TH ST,4700
23,2022,Street Speed Hump Menu,Street Redesign,ON S KEELER AVE FROM W 62ND ST TO W 63RD ST,4700
23,2022,Street Speed Hump Menu,Street Redesign,ON S KOMENSKY AVE FROM W 61ST ST TO W 62ND ST,4700
23,2022,Curb & Gutter Menu,Street Resurfacing,7028 W 63RD PL,4460
23,2022,Sidewalk Menu,Sidewalk Repair,5235 S KOLIN AVE,4060
23,2022,Sidewalk Menu,Sidewalk Repair,3657 W 59TH PL,3850
23,2022,Sidewalk Menu,Sidewalk Repair,5243 S RUTHERFORD AVE,3770
23,2022,Sidewalk Menu,Sidewalk Repair,3614 W 60TH PL,3540
23,2022,Sidewalk Menu,Sidewalk Repair,3718 W 60TH PL,2720
23,2022,Street Speed Hump Menu,Street Redesign,ON S HAMLIN AVE FROM W 57TH PL TO W 58TH ST,2350
23,2022,Street Speed Hump Menu,Street Redesign,ON S OAK PARK AVE FROM W 64TH ST TO W 64TH PL,2350
23,2022,Street Speed Hump Menu,Street Redesign,ON S SPRINGFIELD AVE FROM W 57TH PL TO W 58TH ST,2350
23,2022,Street Speed Hump Menu,Street Redesign,ON S ST LOUIS AVE FROM W 64TH ST TO W 64TH PL,2350
23,2022,Street Speed Hump Menu,Street Redesign,ON W 58TH ST FROM S NOTTINGHAM AVE TO S NEVA AVE,2350
23,2022,Curb & Gutter Menu,Street Resurfacing,3732 W 57TH ST,2230
23,2022,Alley Speed Hump Menu,Alleys,3746 W 62ND PL; W 62ND ST & S HAMLIN AVE&S LAWNDALE AVE & W 62ND PL,2100
23,2022,Alley Speed Hump Menu,Alleys,W 61ST ST & S CENTRAL PARK AVE&S LAWNDALE AVE & W 61ST PL; 3607 W 61ST ST,2100
23,2022,Bollard Menu,Misc.,3459 W 59TH ST,1730
23,2022,Sidewalk Menu,Sidewalk Repair,3741 W 57TH ST,1530
23,2022,Bollard Menu,Misc.,3500 W 59TH ST,1370
23,2022,Sidewalk Menu,Sidewalk Repair,5705 S NEVA AVE,1170
23,2022,Sidewalk Menu,Sidewalk Repair,5441 S NEVA AVE,1160
23,2022,Sidewalk Menu,Sidewalk Repair,5350 S NEWCASTLE AVE,1050
23,2022,Street Light Upgrade Menu,Lighting,5136 S OAK PARK AVE; 5430 S NOTTINGHAM AVE,1000
23,2022,Sidewalk Menu,Sidewalk Repair,3838 W 56TH PL,810
23,2022,Sidewalk Menu,Sidewalk Repair,3746 W 60TH ST,770
23,2022,Collector Street - Miscellaneous Concrete,Misc.,ON W 53RD ST FROM S NATOMA AVE TO S CENTRAL AVE,730
23,2022,Alley Speed Hump Menu,Alleys,3830 W 59TH PL,700
23,2022,Alley Speed Hump Menu,Alleys,3848 W 55TH ST; W 54TH ST & S SPRINGFIELD AVE&S AVERS AVE & W 55TH ST,700
23,2022,Alley Speed Hump Menu,Alleys,5515 S NEENAH AVE,700
23,2022,Street Light Upgrade Menu,Lighting,5446 S NEWCASTLE AVE,500
24,2019,Sidewalk Menu,Sidewalk Repair,ON W OGDEN AVE FROM S CALIFORNIA BLVD TO S KEDZIE AVE,175200
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S HARDING AVE FROM W 19TH ST TO W OGDEN AVE N,117590
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S TROY ST FROM W OGDEN AVE TO W 19TH ST,100610
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S MILLARD AVE FROM W 16TH ST TO W OGDEN AVE N,90360
24,2019,Street Resurfacing Menu,Street Resurfacing,ON W 15TH ST FROM S KEDZIE AVE TO S CHRISTIANA AVE,77020
24,2019,Franklin Park Baseball Feild and Bleacher Improvements,Parks,4320 W 15TH ST,75000
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S HOMAN AVE FROM W 21ST ST TO W CERMAK RD,58640
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S TROY ST FROM W 13TH ST TO W DOUGLAS BLVD,53570
24,2019,Street Resurfacing Menu,Street Resurfacing,ON W ARTHINGTON ST FROM S KILPATRICK AVE TO S CICERO AVE,52500
24,2019,Street Resurfacing Menu,Street Resurfacing,ON W 18TH ST FROM S RIDGEWAY AVE TO S AVERS AVE,50250
24,2019,Douglas Park Mini Golf Course Improvements,Parks,1401 S SACRAMENTO DR,50000
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S AVERS AVE FROM W 16TH ST TO W 18TH ST,48830
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S SAWYER AVE FROM W 15TH ST TO W 16TH ST,46910
24,2019,Sidewalk Menu,Sidewalk Repair,ON S KILPATRICK AVE FROM W POLK ST TO W ARTHINGTON ST,45880
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S SPAULDING AVE FROM W 15TH ST TO W 16TH ST,45110
24,2019,Street Resurfacing Menu,Street Resurfacing,ON S KARLOV AVE FROM W TAYLOR ST TO W FILLMORE ST,45030
24,2019,Alley Resurfacing Menu,Alleys,W 15TH ST & S ALBANY AVE&W 15TH PL & S KEDZIE AVE,44910
24,2019,Sidewalk Menu,Sidewalk Repair,ON S KARLOV AVE FROM 2141 S TO W 21ST PL,41830
24,2019,Sidewalk Menu,Sidewalk Repair,ON W 24TH ST FROM 2512 W TO S ROCKWELL ST ; ON S ROCKWELL ST FROM W 23RD ST TO W 24TH ST,29900
24,2019,Viaduct Improvement Menu,Viaducts,900 S HOMAN AVE,12450
24,2019,Sidewalk Menu,Sidewalk Repair,ON W 19TH ST FROM 2670 W TO S FAIRFIELD AVE,8060
24,2019,Sidewalk Menu,Sidewalk Repair,ON W 13TH ST FROM S SAWYER AVE TO S SPAULDING AVE,8020
24,2019,Viaduct Improvement Menu,Viaducts,W 19TH ST & S WASHTENAW AVE,7490
24,2019,Sidewalk Menu,Sidewalk Repair,4053 W CULLERTON ST,6700
24,2019,Street Speed Hump Menu,Street Redesign,ON S AVERS AVE FROM W 15TH ST TO W 16TH ST,4700
24,2019,Street Speed Hump Menu,Street Redesign,ON S KOMENSKY AVE FROM W 14TH ST TO W 15TH ST,4700
24,2019,Street Speed Hump Menu,Street Redesign,ON S KOMENSKY AVE FROM W ROOSEVELT RD TO W 13TH ST,4700
24,2019,Street Speed Hump Menu,Street Redesign,ON S TROY ST FROM W FILLMORE ST TO W ROOSEVELT RD,4700
24,2019,Street Speed Hump Menu,Street Redesign,ON W LEXINGTON ST FROM S HOMAN AVE TO S ST LOUIS AVE,4700
24,2019,Curb & Gutter Menu,Street Resurfacing,1228 S SPAULDING AVE,4140
24,2019,Miscellaneous CDOT Projects,Misc. CDOT,3335 W FLOURNOY ST,500
24,2020,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S ALBANY AVE FROM W OGDEN AVE TO W 19TH ST,250000
24,2020,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S ALBANY AVE FROM W ROOSEVELT RD TO W DOUGLAS BLVD,250000
24,2020,Miscellaneous CDOT Projects,Misc. CDOT,1158 S KEELER AVE,225000
24,2020,Street Resurfacing Menu,Street Resurfacing,ON S SAWYER AVE FROM W ROOSEVELT RD TO W DOUGLAS BLVD,109920
24,2020,Street Resurfacing Menu,Street Resurfacing,ON S RIDGEWAY AVE FROM W 16TH ST TO W 18TH ST,61190
24,2020,Arterial Street Bump Outs Menu,Ped. Infra.,S CALIFORNIA AVE & W 18TH ST,50000
24,2020,Alley Resurfacing Menu,Alleys,S SPRINGFIELD AVE & W 18TH ST&W 19TH ST & S AVERS AVE,49630
24,2020,Sidewalk Menu,Sidewalk Repair,ON S KILPATRICK AVE FROM W POLK ST TO W ARTHINGTON ST,47530
24,2020,Miscellaneous CDOT Projects,Misc. CDOT,1603-1609 S KEDZIE AVE,45220
24,2020,Street Resurfacing Menu,Street Resurfacing,ON W POLK ST FROM S ALBANY AVE TO S KEDZIE AVE,39300
24,2020,Alley Resurfacing Menu,Alleys,W CERMAK RD & S HARDING AVE&S PULASKI RD & W 21ST ST,37250
24,2020,Speed Indicator Signs,Misc.,W 16TH ST & S CALIFORNIA BLVD,25000
24,2020,1 POD Camera: 13th & Troy,Police Cameras,W 13TH ST & S TROY ST,24780
24,2020,Alley Resurfacing Menu,Alleys,W ROOSEVELT RD & S HOMAN AVE&S CHRISTIANA AVE & W 13TH ST,17350
24,2020,Floodlight Menu,Lighting,W DOUGLAS BLVD & S TRUMBULL AVE; W DOUGLAS BLVD & S CENTRAL PARK AVE; W DOUGLAS BLVD & S LAWNDALE AVE; W DOUGLAS BLVD & S ST LOUIS AVE; W DOUGLAS BLVD & S DRAKE AVE; W DOUGLAS BLVD & S MILLARD AVE; W DOUGLAS BLVD & S SAWYER AVE; W DOUGLAS BLVD & S CHRISTIANA AVE; W DOUGLAS BLVD & S KEDZIE AVE;W DOUGLAS BLVD & S SPAULDING AVE; W DOUGLAS BLVD & S ALBANY AVE; W DOUGLAS BLVD & S HOMAN AVE,11400
24,2020,Floodlight Menu,Lighting,W DOUGLAS BLVD & S ST LOUIS AVE; W DOUGLAS BLVD & S HOMAN AVE; W DOUGLAS BLVD & S LAWNDALE AVE; W DOUGLAS BLVD & S MILLARD AVE; W DOUGLAS BLVD & S KEDZIE AVE; W DOUGLAS BLVD & S TROY ST; W DOUGLAS BLVD & S ALBANY AVE; W DOUGLAS BLVD & S CENTRAL PARK AVE; W DOUGLAS BLVD & S SAWYER AVE; W DOUGLAS BLVD & S CHRISTIANA AVE; W DOUGLAS BLVD & S SPAULDING AVE,10450
24,2020,Street Resurfacing Menu,Street Resurfacing,ON W LEXINGTON ST FROM S KILDARE AVE TO S KOSTNER AVE,8940
24,2020,Sidewalk Menu,Sidewalk Repair,1238 S MILLARD AVE,6200
24,2020,Sidewalk Menu,Sidewalk Repair,1535 S TRUMBULL AVE; 1531 S TRUMBULL AVE,5020
24,2020,Street Speed Hump Menu,Street Redesign,ON S HAMLIN AVE FROM W 15TH ST TO W 16TH ST,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON S KEELER AVE FROM W 14TH ST TO W 15TH ST,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON S KEELER AVE FROM W 15TH ST TO W 16TH ST,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON S SPRINGFIELD AVE FROM W 18TH ST TO W 19TH ST,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON W 12TH PL FROM S ST LOUIS AVE TO S CENTRAL PARK AVE,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON W 13TH PL FROM S HOMAN AVE TO S ST LOUIS AVE ; 3400 W 13TH PL,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON W 13TH PL FROM S ST LOUIS AVE TO S CENTRAL PARK AVE ; 3500 W 13TH PL,4700
24,2020,Street Speed Hump Menu,Street Redesign,ON W CULLERTON ST FROM 3000 W TO S ALBANY AVE,4700
24,2020,Alley Speed Hump Menu,Alleys,W FIFTH AVE & S KENNETH AVE&S KILBOURN AVE & W LEXINGTON ST,2100
24,2020,1 POD Camera Relocation to W Douglas Boulevard & S Central Park Ave,Police Cameras,W DOUGLAS BLVD & S CENTRAL PARK AVE,1800
24,2020,Street Light Upgrade Menu,Lighting,1214 S ALBANY AVE; 1234 S ALBANY AVE; 1254 S ALBANY AVE,1500
24,2020,Street Light Upgrade Menu,Lighting,1320 S ALBANY AVE; 1338 S ALBANY AVE; 1306 S ALBANY AVE,1500
24,2020,Miscellaneous CDOT Projects,Misc. CDOT,ON S THOMPSON DR FROM S FARRAR DR TO W BURKHARDT DR,660
24,2020,Miscellaneous CDOT Projects,Misc. CDOT,ON W 16TH ST FROM S CHRISTIANA AVE TO S SPAULDING AVE,660
24,2021,5 POD Camera + 5 LPR Existing Cameras: Various Locations,Police Cameras,W ROOSEVELT RD & S KOSTNER AVE; W FIFTH AVE & S KEELER AVE; S KOSTNER AVE & W FIFTH AVE; S KARLOV AVE & W POLK ST; 4100 W ARTHINGTON ST,167760
24,2021,"4 POD Cameras + LPR Existing Cameras: 1200 S Pulaski, 1359 S Central Park, 1159 S Independence, 1559 S Homan",Police Cameras,1200 S PULASKI RD; 1359 S CENTRAL PARK AVE; 1159 S HOMAN AVE; S INDEPENDENCE BLVD & W ROOSEVELT RD,142990
24,2021,Street Resurfacing Menu,Street Resurfacing,ON S LAWNDALE AVE FROM W ROOSEVELT RD TO W DOUGLAS BLVD,108530
24,2021,Street Resurfacing Menu,Street Resurfacing,ON W GRENSHAW ST FROM S KOSTNER AVE TO S KOLMAR AVE,87040
24,2021,Street Resurfacing Menu,Street Resurfacing,ON S CHRISTIANA AVE FROM W 16TH ST TO W OGDEN AVE,78700
24,2021,Alley Resurfacing Menu,Alleys,S SPRINGFIELD AVE & W FLOURNOY ST&S INDEPENDENCE BLVD & W LEXINGTON ST,64010
24,2021,Alley Resurfacing Menu,Alleys,S DRAKE AVE & W CERMAK RD&W OGDEN AVE & S CENTRAL PARK AVE,62450
24,2021,Alley Resurfacing Menu,Alleys,W FILLMORE ST & S PULASKI RD&S SPRINGFIELD AVE & W GRENSHAW ST,60200
24,2021,Street Resurfacing Menu,Street Resurfacing,ON W BURKHARDT DR FROM S FARRAR DR TO S THOMPSON DR,55620
24,2021,Street Resurfacing Menu,Street Resurfacing,ON W ARTHINGTON ST FROM S ALBANY AVE TO S KEDZIE AVE,54070
24,2021,Street Resurfacing Menu,Street Resurfacing,ON S ALBANY AVE FROM W FILLMORE ST TO W ROOSEVELT RD,53990
24,2021,Street Resurfacing Menu,Street Resurfacing,ON W LEXINGTON ST FROM S KILDARE AVE TO S KOSTNER AVE,51290
24,2021,Sidewalk Menu,Sidewalk Repair,1159 S KEELER AVE,46960
24,2021,Alley Resurfacing Menu,Alleys,2600 W 23RD ST; W 22ND PL & S WASHTENAW AVE&S ROCKWELL ST & W 23RD ST,45580
24,2021,Alley Resurfacing Menu,Alleys,S SPRINGFIELD AVE & W HARRISON ST&S INDEPENDENCE BLVD & W FLOURNOY ST,45130
24,2021,Alley Resurfacing Menu,Alleys,W OGDEN AVE & S MILLARD AVE&S CENTRAL PARK AVE & W CERMAK RD,44390
24,2021,Alley Resurfacing Menu,Alleys,S KEDZIE AVE & W 19TH ST&W 21ST ST & S SAWYER AVE,42200
24,2021,Alley Resurfacing Menu,Alleys,2600 W 23RD PL; S ROCKWELL ST & W 24TH ST&W 23RD PL & S WASHTENAW AVE,39100
24,2021,Sidewalk Menu,Sidewalk Repair,1217-1237 S HOMAN AVE,35810
24,2021,Alley Resurfacing Menu,Alleys,4027 W GRENSHAW ST; W GRENSHAW ST & S PULASKI RD&S KARLOV AVE & W ROOSEVELT RD,26120
24,2021,1 POD Camera: 1400 S Sacramento,Police Cameras,1400 S SACRAMENTO DR,24780
24,2021,Alley Resurfacing Menu,Alleys,S DRAKE AVE & W OGDEN AVE&W CERMAK RD & S ST LOUIS AVE,22880
24,2021,Alley Resurfacing Menu,Alleys,S KEDVALE AVE & W 13TH ST&W 14TH ST & S KARLOV AVE,18060
24,2021,Sidewalk Menu,Sidewalk Repair,1101 S KEELER AVE,17630
24,2021,Street Resurfacing Menu,Street Resurfacing,ON W 18TH ST FROM 3650 W TO S LAWNDALE AVE,13060
24,2021,Sidewalk Menu,Sidewalk Repair,3408 W ROOSEVELT RD,11230
24,2021,Street Speed Hump Menu,Street Redesign,ON W ARTHINGTON ST FROM S PULASKI RD TO S KEELER AVE,9400
24,2021,Sidewalk Menu,Sidewalk Repair,1422 S DRAKE AVE,7360
24,2021,Street Light Pole for High Definition Camera Menu,Lighting,S KARLOV AVE & W POLK ST,6000
24,2021,Alley Speed Hump Menu,Alleys,S DRAKE AVE & W CERMAK RD&W OGDEN AVE & S CENTRAL PARK AVE,4900
24,2021,Street Speed Hump Menu,Street Redesign,1200 S TROY ST,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON S KARLOV AVE FROM W FIFTH AVE TO W POLK ST,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON S KEELER AVE FROM W 18TH ST TO W 19TH ST,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON S KOMENSKY AVE FROM W 13TH ST TO W 14TH ST,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON S LAWNDALE AVE FROM W 16TH ST TO W 18TH ST,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON S ST LOUIS AVE FROM W 18TH ST TO W OGDEN AVE,4700
24,2021,Street Speed Hump Menu,Street Redesign,ON W 14TH ST FROM S KOLIN AVE TO S KENNETH AVE,4700
24,2021,Alley Speed Hump Menu,Alleys,S MILLARD AVE & W 16TH ST&W OGDEN AVE & S LAWNDALE AVE,4200
24,2021,Alley Speed Hump Menu,Alleys,S HAMLIN AVE & W 18TH ST&W 19TH ST & S RIDGEWAY AVE,2800
24,2021,Street Speed Hump Menu,Street Redesign,ON W POLK ST FROM S LAWNDALE AVE TO S INDEPENDENCE BLVD,2350
24,2021,Floodlight Menu,Lighting,1701-1759 S KOSTNER AVE,1900
24,2021,Alley Speed Hump Menu,Alleys,W 16TH ST & S LAWNDALE AVE&S RIDGEWAY AVE & W 18TH ST,1400
24,2021,Alley Speed Hump Menu,Alleys,W CULLERTON ST & S KOSTNER AVE&S KILDARE AVE & W 19TH ST; 4300 W CULLERTON ST,1400
24,2021,Floodlight Menu,Lighting,1900 S KOSTNER AVE,950
24,2021,Floodlight Menu,Lighting,2122 S MILLARD AVE,950
24,2021,Floodlight Menu,Lighting,2133 S LAWNDALE AVE,950
24,2021,Floodlight Menu,Lighting,4321 W 19TH ST,950
24,2021,Alley Speed Hump Menu,Alleys,1300 S ALBANY AVE,700
24,2021,Miscellaneous CDOT Projects,Misc. CDOT,1901 S DRAKE AVE,660
24,2021,Miscellaneous CDOT Projects,Misc. CDOT,W HARRISON ST & S ST LOUIS AVE,660
24,2022,Street Light Residential Staggered Piggy Back Menu,Lighting,ON S ST LOUIS AVE FROM W ROOSEVELT RD TO W DOUGLAS BLVD,333000
24,2022,Alley Resurfacing Menu,Alleys,W CULLERTON ST & S PULASKI RD&S KEELER AVE & W 19TH ST,93340
24,2022,Street Resurfacing Menu,Street Resurfacing,ON S KARLOV AVE FROM W CULLERTON ST TO W CERMAK RD,92880
24,2022,Alley Resurfacing Menu,Alleys,S LAWNDALE AVE & W OGDEN AVE&W CERMAK RD & S MILLARD AVE,80990
24,2022,Collector Street - Miscellaneous Concrete,Misc.,ON W 13TH ST FROM S CENTRAL PARK AVE TO S KOSTNER AVE,72100
24,2022,Street Resurfacing Menu,Street Resurfacing,ON S TRIPP AVE FROM W 14TH ST TO W 15TH ST,64770
24,2022,Alley Resurfacing Menu,Alleys,3818 W LEXINGTON ST; W FLOURNOY ST & S SPRINGFIELD AVE&S INDEPENDENCE BLVD & W LEXINGTON ST,64010
24,2022,Street Resurfacing Menu,Street Resurfacing,ON W 19TH ST FROM S WASHTENAW AVE TO S CALIFORNIA AVE,55410
24,2022,Street Resurfacing Menu,Street Resurfacing,ON W GRENSHAW ST FROM S SPRINGFIELD AVE TO S PULASKI RD,54700
24,2022,Street Resurfacing Menu,Street Resurfacing,ON S KEDVALE AVE FROM W 14TH ST TO W 15TH ST,52190
